object_id,address,type,area,rooms,floor,build_year,cadastral_number,owner_ids
1827,"г. Калачинск, пер. Полярный, д. 7 к. 8/1, 656277",дом,189.8,3,3,1982,69:69:1413795:98,"73,235"
1828,"п. Благовещенск (Амур.), ш. Машиностроителей, д. 23 к. 35, 235256",дом,75.0,6,27,1970,38:80:1102663:33,1
1829,"д. Москва, ш. Некрасова, д. 2/8 стр. 61, 520535",квартира,330.6,10,24,1971,18:55:9798524:25,87
1830,"п. Глазов, наб. Попова, д. 1/6 стр. 34, 221091",коммерческое,22.1,6,19,1962,65:23:2880131:74,251
1831,"к. Кингисепп, ул. Энергетическая, д. 940 стр. 9/4, 377982",дом,179.5,9,3,1990,82:69:8892760:31,275
1832,"ст. Дудинка, ул. Войкова, д. 23, 799818",дом,286.9,1,23,1956,53:40:9032095:78,49
1833,"г. Хасавюрт, алл. Чехова, д. 66 к. 9/7, 558774",квартира,282.8,7,20,1969,75:84:9046216:32,111
1834,"с. Катайск, наб. Р.Люксембург, д. 83 стр. 55, 225351",дом,435.8,2,17,1967,31:71:3726525:10,"142,170"
1835,"д. Усть-Кут, пер. Восточный, д. 1, 455388",квартира,315.2,9,5,1979,27:94:3608640:17,283
1836,"п. Алагир, пр. М.Горького, д. 7/7 к. 1/9, 887458",дом,253.9,5,21,1977,26:77:2840565:18,143
1837,"клх Губкинский, бул. Дорожников, д. 4, 368593",коммерческое,309.2,4,23,1951,96:26:1218871:26,185
1838,"ст. Дербент, алл. Кубанская, д. 274 к. 5, 010614",квартира,153.0,3,8,1966,26:66:9355506:55,107
1839,"п. Чокурдах, пр. Фрунзе, д. 8 стр. 5, 319971",квартира,199.0,4,2,1966,74:21:8011679:52,"66,53"
1840,"п. Кинешма, наб. Курчатова, д. 79, 010034",дом,114.6,1,12,1979,66:68:8710789:55,"209,130"
1841,"к. Шатура, пр. Радищева, д. 9 стр. 2/9, 786021",квартира,313.3,4,5,1959,97:12:3716216:86,300
1842,"с. Шереметьево, алл. Иванова, д. 4/9 к. 57, 331222",дом,163.3,10,2,1970,84:77:4660281:25,38
1843,"к. Усть-Кут, пр. Луговой, д. 8, 148368",квартира,424.2,9,27,1985,18:89:7494449:60,"15,135"
1844,"с. Соликамск, ш. Минина, д. 1 стр. 1/4, 665600",квартира,404.7,4,4,2003,72:11:9406848:17,291
1845,"клх Дзержинск, ш. Поселковое, д. 328, 938682",дом,485.0,7,27,2000,68:15:7428437:39,286
1846,"ст. Саранск, пр. Лесхозный, д. 49, 045969",квартира,293.8,7,12,1996,17:48:5814049:42,79
1847,"с. Петухово, пр. Спортивный, д. 9 стр. 4, 234435",дом,483.3,7,7,1989,87:34:4770171:82,19
1848,"г. Тотьма, наб. Седова, д. 2 стр. 34, 063781",дом,330.7,7,6,2008,34:26:3834398:59,5
1849,"к. Устюжна, бул. Хвойный, д. 5/9 стр. 616, 585942",квартира,161.8,3,9,1977,62:95:3305951:53,61
1850,"с. Хужир, ул. Снежная, д. 4/7, 972767",дом,343.3,2,22,2015,75:91:1659190:78,"285,165"
1851,"с. Сузун, пер. Санаторный, д. 9 к. 2/4, 174919",коммерческое,318.9,7,5,1980,49:20:7379809:43,51
1852,"ст. Усть-Катав, пер. Строителей, д. 86, 339907",дом,406.4,3,24,1986,68:33:7134308:95,287
1853,"к. Армавир, ул. Линейная, д. 239, 480442",квартира,128.0,5,7,1954,98:40:2301045:20,273
1854,"к. Тамбов, алл. Линейная, д. 1 стр. 708, 647904",коммерческое,273.9,7,1,1997,44:57:8833357:59,188
1855,"с. Кизляр, бул. Нагорный, д. 8/7 стр. 4/7, 209610",дом,178.8,8,13,1984,91:52:4344845:56,"289,138"
1856,"с. Иркутск, наб. Вольная, д. 60 к. 8/3, 597155",коммерческое,246.7,5,13,1999,86:74:7414059:18,"224,190"
1857,"п. Сунтар, ул. Стадионная, д. 254 к. 8/4, 609685",квартира,58.0,6,10,1997,12:78:1132864:83,144
1858,"ст. Благовещенск (Амур.), ш. Кутузова, д. 4/6, 794336",коммерческое,62.0,6,6,2001,86:28:6420659:57,157
1859,"с. Белокуриха, пр. Путейский, д. 77, 659645",дом,425.2,3,4,1980,11:68:5633596:27,204
1860,"с. Южно-Сахалинск, ш. Кузнецкое, д. 2/6 к. 4, 745024",дом,107.2,2,30,1986,16:95:5442135:93,61
1861,"п. Саров (Морд.), алл. Садовая, д. 9 к. 6/4, 503754",квартира,400.5,3,14,1964,48:50:6183258:37,101
1862,"д. Алагир, алл. Полтавская, д. 68 к. 4/3, 369648",дом,292.0,4,22,2008,38:23:1303197:13,29
1863,"ст. Арсеньев, алл. Гафури, д. 50 к. 750, 240510",дом,471.3,6,30,1971,28:25:2332124:57,63
1864,"к. Томари, ш. Микрорайон, д. 4/4, 674646",квартира,459.8,9,9,1990,30:36:7085903:94,229
1865,"п. Кежма, пр. Курортный, д. 5/2, 920941",дом,446.8,9,26,2008,43:44:9355981:16,91
1866,"г. Инта, пр. Спартака, д. 278 стр. 2, 484977",коммерческое,483.1,1,23,2017,62:53:3476114:38,100
1867,"д. Каменск-Шахтинский, ш. Рабочее, д. 2/5, 357547",квартира,297.1,7,22,1991,62:34:4271208:69,"237,232"
1868,"г. Нефедова, ш. Казанское, д. 1/3 стр. 1/7, 567071",квартира,329.9,1,30,1995,29:66:2054981:13,143
1869,"д. Истра, бул. Маркса, д. 239, 377459",коммерческое,269.2,1,2,1953,29:71:3989387:26,"189,167"
1870,"клх Каргополь, пр. Морозова, д. 1/6, 791065",дом,242.3,4,4,2004,13:87:6052021:39,96
1871,"ст. Ростов, ул. Мая 1, д. 478 к. 8, 830348",дом,274.0,2,16,1971,14:35:3040497:35,"64,112"
1872,"п. Ряжск, бул. Балтийский, д. 344 к. 3/9, 903178",дом,360.4,9,25,2000,32:13:4128733:83,178
1873,"ст. Красноуральск, бул. Нижний, д. 8/9, 984440",квартира,185.1,6,20,1995,94:97:4577047:40,249
1874,"г. Камышлов, бул. Озерный, д. 6/7, 526990",коммерческое,352.7,8,8,1974,76:87:3924375:10,78
1875,"п. Каргасок, ул. Мельничная, д. 7/4 стр. 30, 565403",коммерческое,352.9,4,26,1995,38:26:4802340:64,243
1876,"д. Чусовой, ш. К.Маркса, д. 1, 732012",дом,486.6,8,13,1961,16:80:8702666:15,260
1877,"г. Усть-Ордынский, ул. Рабочая, д. 3 к. 91, 068204",коммерческое,259.0,2,25,2014,30:35:7394350:14,200
1878,"д. Когалым, наб. Строителей, д. 8, 857797",квартира,94.9,2,12,2020,38:81:4068301:21,252
1879,"к. Мытищи, бул. Чернышевского, д. 28 стр. 2, 723826",коммерческое,385.8,9,28,1983,61:71:4360545:51,"253,223"
1880,"д. Новокузнецк, пер. Кутузова, д. 65, 688155",квартира,89.7,4,23,1969,28:30:9528836:12,135
1881,"г. Токма, пер. Олега Кошевого, д. 5, 876150",дом,498.6,6,18,2022,29:95:4089229:32,150
1882,"д. Галич, ш. 40 лет Победы, д. 389 стр. 5, 403507",дом,47.4,3,27,1993,37:57:1827266:59,182
1883,"к. Нижний Тагил, бул. Союзный, д. 6 стр. 308, 775477",квартира,52.0,2,18,1957,44:60:9250637:45,246
1884,"к. Объячево, ш. Осенное, д. 5 стр. 923, 249379",квартира,253.1,6,8,2021,49:25:6435127:29,121
1885,"г. Сыктывкар, бул. Балтийский, д. 6, 849674",квартира,391.9,3,13,1957,75:46:7699083:39,37
1886,"с. Дагомыс, бул. Пугачева, д. 8/2, 559350",коммерческое,195.4,2,11,1985,70:15:7065502:50,243
1887,"с. Северо-Курильск, пер. Колхозный, д. 5/2 к. 82, 765314",квартира,469.7,2,12,1961,64:44:2208309:19,38
1888,"клх Ямбург, наб. Пушкинская, д. 1/1, 455834",дом,225.6,1,19,1961,83:58:4548716:85,176
1889,"д. Нарым, пр. Технический, д. 468 к. 85, 680895",дом,191.7,3,2,2011,10:27:1304676:42,281
1890,"ст. Челябинск, ул. Р.Люксембург, д. 1/5, 171557",коммерческое,27.2,10,28,2013,22:27:2506684:29,82
1891,"г. Якша, пер. Иванова, д. 73 стр. 1/4, 608988",коммерческое,137.0,7,29,2001,69:78:8615232:61,104
1892,"г. Асбест, наб. Курортная, д. 611 к. 12, 640093",дом,123.5,3,14,2012,71:39:2340548:87,268
1893,"д. Ряжск, пр. Западный, д. 40, 821889",дом,333.0,1,15,1993,99:83:9898935:78,"95,68"
1894,"к. Североморск, ул. Коммуны, д. 7/7 стр. 34, 834812",дом,189.2,4,21,2023,99:98:6180257:35,279
1895,"клх Пинега, наб. Мусы Джалиля, д. 3 к. 5/5, 478327",коммерческое,389.6,6,10,1974,13:75:6618205:33,47
1896,"п. Саратов, ш. Чернышевского, д. 887 стр. 5, 468714",квартира,96.1,10,3,1995,13:54:9158591:58,75
1897,"ст. Шуя, ш. Герцена, д. 61, 664239",коммерческое,327.2,5,16,1950,16:10:3353515:63,145
1898,"п. Ялуторовск, ш. Заречное, д. 5/7 к. 7/9, 182292",дом,168.4,7,16,2001,48:83:8513274:85,"238,203"
1899,"к. Орел, пр. Болотный, д. 40 стр. 4/4, 840613",квартира,221.5,4,13,1994,64:98:1566645:42,159
1900,"к. Тотьма, пр. О.Кошевого, д. 50 к. 6, 576578",дом,137.2,6,23,1978,70:35:1631411:85,"17,12"
1901,"г. Новая Игирма, ул. Украинская, д. 8/7 к. 5, 363270",коммерческое,224.8,3,15,2006,20:24:7007810:27,140
1902,"г. Краснотурьинск, наб. Тупиковая, д. 5 к. 10, 218674",квартира,174.1,1,23,1997,85:69:1133496:32,195
1903,"ст. Нягань, ул. Ленская, д. 2, 985056",квартира,273.9,8,14,1976,64:48:4938799:20,57
1904,"п. Кизляр, ш. Суворова, д. 581 к. 32, 663279",коммерческое,428.0,10,25,1992,88:60:6849895:46,"149,269"
1905,"п. Каргополь, пер. Гаражный, д. 960, 700522",квартира,163.3,6,25,1983,47:38:6157174:42,223
1906,"к. Сибай, ш. Калинина, д. 6/1 стр. 3, 025996",коммерческое,78.2,10,30,1981,87:41:5336552:45,157
1907,"ст. Льгов, наб. Толбухина, д. 50, 775130",квартира,296.0,5,29,2002,43:12:9821871:96,146
1908,"г. Шали, алл. Приозерная, д. 9/8, 537147",квартира,127.8,10,11,2014,63:26:9003202:37,"288,88"
1909,"г. Листвянка (Иркут.), ул. Подлесная, д. 5/4, 266656",коммерческое,431.9,5,4,1981,30:23:1133816:83,"273,268"
1910,"п. Каневская, ул. Красных Партизан, д. 6 к. 562, 555267",коммерческое,103.2,8,25,1955,71:51:6055958:76,32
1911,"клх Кондопога, бул. Советской Армии, д. 627 к. 600, 870690",коммерческое,360.7,7,12,1993,70:84:3213110:26,147
1912,"г. Бреды, ул. Социалистическая, д. 8/4, 353933",квартира,164.9,10,14,1988,58:18:3489431:88,6
1913,"к. Туруханск, бул. Суворова, д. 865 к. 579, 218302",квартира,87.9,6,4,1967,24:36:8742197:52,28
1914,"с. Кунгур, бул. Герцена, д. 2 к. 520, 154880",коммерческое,305.6,4,11,2024,53:90:8907996:10,"183,271"
1915,"г. Шереметьево, алл. Балтийская, д. 6/4, 633057",квартира,462.9,10,7,1958,43:56:6005392:34,221
1916,"п. Смирных, ш. Цветочное, д. 598 стр. 464, 702170",дом,206.2,2,3,1978,79:80:7224122:16,168
1917,"г. Вытегра, наб. Краснодарская, д. 83, 785681",квартира,417.8,3,30,1967,14:41:4269926:49,"152,94"
1918,"д. Саянск, ул. Крылова, д. 473 к. 610, 916983",дом,215.2,2,1,1988,39:94:8562535:84,94
1919,"с. Чехов, пр. Высотный, д. 1/9, 406545",коммерческое,419.0,1,18,1990,28:82:5707347:58,203
1920,"д. Канск, пр. Колхозный, д. 7/6 к. 794, 078562",квартира,445.3,2,21,2012,66:46:2080642:69,26
1921,"г. Челябинск, ш. Большое, д. 1/3 стр. 2/2, 801093",дом,119.8,6,2,1969,39:78:7150740:16,20
1922,"д. Борзя, наб. Школьная, д. 170 стр. 82, 280587",коммерческое,473.3,7,13,1993,33:67:6650131:30,287
1923,"ст. Таганрог, ул. Литейная, д. 3/7, 119569",коммерческое,497.1,10,26,1979,11:27:1272490:27,69
1924,"с. Армавир, пр. Краснознаменный, д. 6 к. 2/3, 051356",квартира,123.5,1,8,1952,38:35:5255354:62,294
1925,"ст. Липецк, пер. Локомотивный, д. 1 стр. 275, 748673",коммерческое,352.3,7,26,2008,56:11:8340696:64,35
1926,"д. Гудермес, ул. Пожарского, д. 5/9 стр. 5/8, 935995",коммерческое,312.8,6,8,1957,32:45:7210843:36,245
1927,"д. Кисловодск, пр. Шаумяна, д. 325 к. 419, 646912",квартира,372.7,9,25,1983,72:31:4942441:13,89
1928,"г. Чебоксары, пер. Фадеева, д. 63, 031387",квартира,81.0,5,15,1958,84:12:2524494:68,68
1929,"к. Палана, алл. Беляева, д. 4 стр. 65, 620294",коммерческое,402.6,5,2,1997,17:66:7938840:43,84
1930,"с. Темрюк, ул. Производственная, д. 46, 517392",дом,370.2,2,27,2010,92:91:9307947:51,280
1931,"д. Кижи, пр. Бажова, д. 6/1, 947505",коммерческое,397.6,10,30,1973,43:16:7481329:56,"212,55"
1932,"клх Тавда, пр. Крестьянский, д. 5/4 стр. 424, 535381",коммерческое,438.8,8,5,2010,90:28:6695502:74,117
1933,"с. Нижний Тагил, ш. Малое, д. 3/1, 803695",квартира,172.0,1,26,2024,98:53:7463881:60,"33,93"
1934,"с. Кажим, наб. Курортная, д. 29 стр. 9/7, 088550",коммерческое,142.3,9,24,1968,41:72:5179267:90,145
1935,"п. Челюскин, наб. Физкультурная, д. 101 стр. 3, 974935",квартира,401.3,2,5,1960,21:16:3000277:77,294
1936,"г. Абинск, ш. Кирпичное, д. 2/4, 935753",квартира,133.1,6,23,2020,63:88:1838804:95,263
1937,"г. Верхний Уфалей, бул. Тюленина, д. 834 к. 7, 164262",квартира,434.2,8,10,1954,90:38:3534208:55,"38,233"
1938,"к. Листвянка (Иркут.), алл. Школьная, д. 41 к. 5, 922394",коммерческое,190.4,10,11,1964,73:23:3896812:32,129
1939,"ст. Великий Устюг, алл. Калинина, д. 74 к. 1/6, 700603",дом,379.3,4,8,2021,68:33:3743909:12,253
1940,"с. Чебоксары, ул. Черняховского, д. 35 к. 341, 224175",квартира,89.3,7,6,1998,96:51:5373368:85,149
1941,"с. Токсово, пер. Энтузиастов, д. 5/2, 413336",квартира,375.2,1,23,2019,35:35:5863660:47,"196,99"
1942,"клх Александровск, пер. 50 лет Октября, д. 656, 791578",дом,261.1,9,16,2015,86:84:6546440:11,10
1943,"клх Мытищи, бул. Свободы, д. 22, 142999",квартира,25.0,6,20,1998,74:97:6861302:19,11
1944,"к. Выборг, ул. Промышленная, д. 68 к. 4/2, 265201",квартира,398.3,8,16,1982,89:99:4047737:60,161
