property_id,address,property_type,area,rooms,floor,build_year,cadastral_number,owner_info
1740,"к. Анапа, ул. Народная, д. 7, 193352",Квартира,130.5,5,22,1973,17:97:918986:490,"[{""owner_id"": 57, ""share"": 1.0}]"
1741,"п. Ивдель, ул. Портовая, д. 364 к. 7/4, 161408",Квартира,96.0,1,8,2018,81:60:317203:432,"[{""owner_id"": 127, ""share"": 0.38}, {""owner_id"": 196, ""share"": 0.13}, {""owner_id"": 23, ""share"": 0.49}]"
1742,"г. Алагир, пр. Кольцевой, д. 2/5, 740519",Коммерческое,136.6,1,17,2024,43:51:490477:614,"[{""owner_id"": 211, ""share"": 1.0}]"
1743,"д. Бугульма, бул. Заречный, д. 856 стр. 35, 359517",Квартира,28.8,5,21,2023,48:27:413223:544,"[{""owner_id"": 249, ""share"": 1.0}]"
1744,"к. Истра, ул. Ставропольская, д. 922 к. 8/2, 665602",Дом,142.8,3,24,2021,88:65:552292:510,"[{""owner_id"": 129, ""share"": 0.33}, {""owner_id"": 92, ""share"": 0.28}, {""owner_id"": 25, ""share"": 0.39}]"
1745,"п. Ноябрьск, пр. Сурикова, д. 2 к. 1, 717532",Дом,67.2,1,10,1990,64:56:613832:775,"[{""owner_id"": 168, ""share"": 1.0}]"
1746,"ст. Якутск, ш. Журавлева, д. 3 стр. 2/6, 898916",Квартира,122.8,3,25,1990,38:34:919209:519,"[{""owner_id"": 276, ""share"": 1.0}]"
1747,"с. Воскресенск, ш. Торговое, д. 314 к. 2, 484546",Дом,66.5,4,13,1966,91:33:907848:429,"[{""owner_id"": 15, ""share"": 0.2}, {""owner_id"": 218, ""share"": 0.8}]"
1748,"г. Карабудахкент, ул. Чайкиной, д. 2 к. 666, 508570",Квартира,39.5,3,20,1994,39:16:109600:712,"[{""owner_id"": 149, ""share"": 1.0}]"
1749,"г. Горячий Ключ, ш. Революционное, д. 7/2 стр. 1/7, 301127",Квартира,193.4,4,14,2011,98:94:596970:319,"[{""owner_id"": 218, ""share"": 0.19}, {""owner_id"": 83, ""share"": 0.19}, {""owner_id"": 96, ""share"": 0.62}]"
1750,"ст. Верхотурье, пер. Базарный, д. 3/1 стр. 85, 564001",Коммерческое,32.1,1,4,1960,32:45:843588:103,"[{""owner_id"": 162, ""share"": 1.0}]"
1751,"к. Губкинский, бул. Коммунальный, д. 9/3 к. 2, 643424",Дом,116.0,5,21,1999,17:10:897434:927,"[{""owner_id"": 258, ""share"": 1.0}]"
1752,"к. Соловки, наб. Димитрова, д. 3/5 к. 42, 642116",Дом,148.0,5,5,1975,20:32:705908:610,"[{""owner_id"": 8, ""share"": 0.57}, {""owner_id"": 56, ""share"": 0.33}, {""owner_id"": 243, ""share"": 0.1}]"
1753,"г. Кизляр, ш. Тельмана, д. 359 стр. 74, 521746",Квартира,187.6,3,15,1967,62:43:994164:169,"[{""owner_id"": 184, ""share"": 0.84}, {""owner_id"": 228, ""share"": 0.16}]"
1754,"п. Кировск (Ленин.), пр. Просторный, д. 1, 054113",Квартира,46.5,1,6,1956,36:77:363432:235,"[{""owner_id"": 218, ""share"": 1.0}]"
1755,"п. Любань, пр. Тульский, д. 907 стр. 778, 760188",Дом,145.4,4,25,2018,16:69:681023:359,"[{""owner_id"": 246, ""share"": 0.28}, {""owner_id"": 176, ""share"": 0.72}]"
1756,"к. Воткинск, бул. Энергетиков, д. 5 стр. 5/8, 343597",Квартира,42.2,5,23,1979,74:51:365518:371,"[{""owner_id"": 87, ""share"": 0.86}, {""owner_id"": 189, ""share"": 0.09}, {""owner_id"": 136, ""share"": 0.05}]"
1757,"ст. Шелагонцы, ул. Мирная, д. 9/6 к. 45, 750409",Дом,65.8,3,10,2009,53:28:306369:866,"[{""owner_id"": 138, ""share"": 0.13}, {""owner_id"": 25, ""share"": 0.87}]"
1758,"г. Великие Луки, ул. Чернышевского, д. 9/8 стр. 1, 290550",Квартира,188.2,4,10,2018,88:72:815309:963,"[{""owner_id"": 58, ""share"": 0.86}, {""owner_id"": 72, ""share"": 0.14}]"
1759,"д. Елабуга, ул. Черемуховая, д. 3/7 стр. 9/1, 399241",Дом,98.9,4,25,1976,41:95:407725:661,"[{""owner_id"": 44, ""share"": 1.0}]"
1760,"г. Шарья, ш. Угольное, д. 862 к. 188, 831121",Дом,50.5,2,18,2018,58:97:277960:840,"[{""owner_id"": 86, ""share"": 1.0}]"
1761,"д. Дзержинск, алл. Приморская, д. 23 стр. 75, 725038",Дом,148.6,5,2,1958,87:59:358933:847,"[{""owner_id"": 244, ""share"": 1.0}]"
1762,"г. Ржев, бул. Бажова, д. 441, 277323",Коммерческое,134.4,1,13,1979,51:79:627477:850,"[{""owner_id"": 169, ""share"": 1.0}]"
1763,"п. Сургут (Хант.), алл. Сельская, д. 3 к. 394, 793741",Дом,172.6,3,1,1954,99:91:876267:107,"[{""owner_id"": 118, ""share"": 1.0}]"
1764,"г. Южно-Курильск, пер. Высотный, д. 15 стр. 3, 309558",Дом,105.4,3,17,1958,64:54:280617:286,"[{""owner_id"": 203, ""share"": 1.0}]"
1765,"д. Шереметьево, пр. Калинина, д. 47, 957238",Дом,67.1,1,18,1976,78:56:821875:68,"[{""owner_id"": 185, ""share"": 1.0}]"
1766,"клх Бронницы, пер. Учительский, д. 235, 133010",Дом,146.8,5,4,1951,92:97:782529:774,"[{""owner_id"": 112, ""share"": 1.0}]"
1767,"п. Объячево, ул. Водопроводная, д. 7 стр. 9, 123222",Коммерческое,112.2,3,18,1999,89:82:707418:436,"[{""owner_id"": 165, ""share"": 0.22}, {""owner_id"": 124, ""share"": 0.36}, {""owner_id"": 64, ""share"": 0.42}]"
1768,"г. Усть-Ордынский, ш. Ленское, д. 8 к. 494, 370858",Коммерческое,31.0,3,16,2024,99:27:978193:491,"[{""owner_id"": 271, ""share"": 0.81}, {""owner_id"": 264, ""share"": 0.09}, {""owner_id"": 80, ""share"": 0.1}]"
1769,"с. Южно-Курильск, ул. Хвойная, д. 368, 608099",Коммерческое,44.8,4,8,1954,21:86:666699:766,"[{""owner_id"": 231, ""share"": 1.0}]"
1770,"г. Объячево, пер. Инженерный, д. 578, 988380",Коммерческое,136.8,5,15,1970,76:40:349841:582,"[{""owner_id"": 130, ""share"": 0.21}, {""owner_id"": 90, ""share"": 0.22}, {""owner_id"": 138, ""share"": 0.57}]"
1771,"клх Лабинск, пр. Камский, д. 413 стр. 1/5, 624554",Коммерческое,118.9,1,13,1970,82:36:280777:530,"[{""owner_id"": 78, ""share"": 0.89}, {""owner_id"": 58, ""share"": 0.11}]"
1772,"ст. Сузун, ул. Ломоносова, д. 65, 348118",Квартира,50.2,1,2,1964,11:33:341192:180,"[{""owner_id"": 26, ""share"": 0.55}, {""owner_id"": 296, ""share"": 0.45}]"
1773,"д. Кирово-Чепецк, наб. Майская, д. 58 стр. 8/9, 587537",Дом,103.0,4,4,1955,13:75:982140:647,"[{""owner_id"": 9, ""share"": 0.65}, {""owner_id"": 33, ""share"": 0.35}]"
1774,"с. Магас, наб. Белорусская, д. 80, 666706",Коммерческое,106.6,4,4,1951,80:20:957556:303,"[{""owner_id"": 286, ""share"": 1.0}]"
1775,"г. Волгодонск, ш. Верхнее, д. 2/2 стр. 6, 093731",Квартира,72.0,2,18,1987,50:93:355819:657,"[{""owner_id"": 197, ""share"": 1.0}]"
1776,"клх Березники, пр. 8-е Марта, д. 470, 930618",Коммерческое,135.5,2,11,1989,62:85:431761:853,"[{""owner_id"": 262, ""share"": 0.32}, {""owner_id"": 25, ""share"": 0.48}, {""owner_id"": 248, ""share"": 0.2}]"
1777,"г. Луга, пер. Карьерный, д. 272 к. 3/5, 424684",Квартира,20.7,1,15,2001,33:10:488034:837,"[{""owner_id"": 51, ""share"": 1.0}]"
1778,"п. Новосибирск, ул. Новостройка, д. 3 к. 753, 912072",Квартира,79.7,1,14,2005,95:59:542584:276,"[{""owner_id"": 169, ""share"": 0.45}, {""owner_id"": 195, ""share"": 0.55}]"
1779,"с. Уссурийск, пер. Солнечный, д. 65 стр. 781, 456578",Коммерческое,90.7,3,10,1961,21:38:395900:2,"[{""owner_id"": 7, ""share"": 1.0}]"
1780,"к. Магас, ул. Островского, д. 1, 155674",Коммерческое,167.2,5,9,2010,15:76:745058:16,"[{""owner_id"": 278, ""share"": 0.18}, {""owner_id"": 166, ""share"": 0.82}]"
1781,"г. Гдов, пр. ДОС, д. 4 стр. 401, 140580",Квартира,97.4,5,7,1987,80:28:496278:548,"[{""owner_id"": 288, ""share"": 1.0}]"
1782,"г. Холмогоры, ш. Краснопартизанское, д. 7, 484000",Коммерческое,102.6,1,17,1979,79:65:685136:569,"[{""owner_id"": 290, ""share"": 0.23}, {""owner_id"": 208, ""share"": 0.77}]"
1783,"г. Апрелевка, бул. Коммуны, д. 6 к. 8, 834875",Квартира,105.0,4,20,1959,56:13:489017:823,"[{""owner_id"": 290, ""share"": 1.0}]"
1784,"с. Ангарск, пер. Морской, д. 7 к. 3/6, 601380",Дом,101.6,1,19,2008,58:12:826886:609,"[{""owner_id"": 93, ""share"": 1.0}]"
1785,"клх Валаам, пер. Боровой, д. 71, 250815",Квартира,43.9,3,15,2016,83:81:971405:894,"[{""owner_id"": 12, ""share"": 1.0}]"
1786,"к. Комсомольск-на-Амуре, наб. Рабочая, д. 2/8, 164776",Дом,196.0,5,1,2023,57:27:176377:803,"[{""owner_id"": 8, ""share"": 1.0}]"
1787,"клх Аша, алл. Депутатская, д. 81 стр. 8/1, 546168",Коммерческое,76.6,1,15,2012,68:47:840364:93,"[{""owner_id"": 172, ""share"": 1.0}]"
1788,"к. Оленегорск (Якут.), пр. Запорожский, д. 9 стр. 54, 832811",Дом,73.4,5,6,1959,22:79:805664:817,"[{""owner_id"": 71, ""share"": 1.0}]"
1789,"клх Губаха, бул. Медицинский, д. 3/8 к. 2, 489400",Коммерческое,148.3,4,5,2005,44:32:270623:145,"[{""owner_id"": 283, ""share"": 0.32}, {""owner_id"": 75, ""share"": 0.68}]"
1790,"к. Урюпинск, пр. Белорусский, д. 94 к. 9/1, 376764",Дом,112.2,1,15,1956,43:56:379341:939,"[{""owner_id"": 245, ""share"": 1.0}]"
1791,"с. Тутаев, наб. Новгородская, д. 3, 191871",Дом,142.6,3,16,1955,50:65:917367:518,"[{""owner_id"": 284, ""share"": 1.0}]"
1792,"ст. Углич, пр. Фрунзе, д. 7/8 стр. 7/7, 919193",Квартира,42.7,3,16,1950,83:12:869987:51,"[{""owner_id"": 296, ""share"": 1.0}]"
1793,"с. Краснокамск, наб. Союзная, д. 876, 856759",Квартира,186.6,3,14,1985,16:68:280016:217,"[{""owner_id"": 205, ""share"": 1.0}]"
1794,"клх Озеры, пр. Сахалинский, д. 8/1 стр. 5, 771405",Коммерческое,49.3,5,20,1991,45:10:161248:92,"[{""owner_id"": 143, ""share"": 0.89}, {""owner_id"": 241, ""share"": 0.11}]"
1795,"г. Двинской, бул. Пролетарский, д. 555 к. 5, 998575",Квартира,49.0,3,23,2007,40:21:242868:430,"[{""owner_id"": 265, ""share"": 1.0}]"
1796,"с. Ясный (Оренб.), пр. Отрадный, д. 9, 555766",Дом,21.1,1,2,1994,81:92:831921:772,"[{""owner_id"": 278, ""share"": 1.0}]"
1797,"ст. Находка, наб. Воронежская, д. 650 стр. 80, 772827",Квартира,171.9,1,22,1961,50:33:548165:83,"[{""owner_id"": 47, ""share"": 0.4}, {""owner_id"": 60, ""share"": 0.1}, {""owner_id"": 295, ""share"": 0.5}]"
1798,"клх Терскол, пр. Таежный, д. 3 стр. 7/1, 669802",Дом,29.6,5,5,1975,15:14:584835:73,"[{""owner_id"": 23, ""share"": 0.28}, {""owner_id"": 186, ""share"": 0.72}]"
1799,"клх Мелеуз, пер. Коллективный, д. 4 к. 1, 796165",Дом,66.2,1,17,2023,49:81:845932:336,"[{""owner_id"": 161, ""share"": 0.1}, {""owner_id"": 8, ""share"": 0.9}]"
1800,"с. Снежинск, пер. Таманский, д. 84 стр. 264, 636950",Коммерческое,45.4,5,17,2009,62:85:682308:587,"[{""owner_id"": 117, ""share"": 1.0}]"
1801,"к. Шереметьево, наб. Парковая, д. 269, 697807",Дом,43.7,3,9,2010,24:62:976958:751,"[{""owner_id"": 212, ""share"": 1.0}]"
1802,"г. Сосногорск, ул. Колхозная, д. 533 стр. 823, 326924",Квартира,195.9,2,10,2018,20:37:907940:743,"[{""owner_id"": 264, ""share"": 1.0}]"
1803,"д. Агинское (Забайк.), бул. Воровского, д. 2, 294640",Квартира,83.3,5,22,2001,38:97:292073:71,"[{""owner_id"": 19, ""share"": 0.37}, {""owner_id"": 133, ""share"": 0.63}]"
1804,"г. Уренгой, пер. Леонова, д. 646, 112033",Квартира,194.7,3,15,1982,77:40:453784:893,"[{""owner_id"": 152, ""share"": 1.0}]"
1805,"д. Орехово-Зуево, бул. Седова, д. 3 к. 59, 837542",Коммерческое,98.4,4,15,1974,85:80:329668:735,"[{""owner_id"": 216, ""share"": 0.42}, {""owner_id"": 272, ""share"": 0.2}, {""owner_id"": 31, ""share"": 0.38}]"
1806,"п. Соль-Илецк, пр. Тульский, д. 9 стр. 1, 027721",Квартира,77.2,2,13,1988,61:27:666432:49,"[{""owner_id"": 154, ""share"": 0.26}, {""owner_id"": 278, ""share"": 0.26}, {""owner_id"": 258, ""share"": 0.48}]"
1807,"ст. Бугуруслан, алл. Фурманова, д. 455 к. 86, 448372",Дом,166.9,3,23,1956,60:56:570795:635,"[{""owner_id"": 28, ""share"": 1.0}]"
1808,"ст. Сузун, алл. Флотская, д. 728 стр. 3/9, 747869",Дом,193.0,2,7,2022,33:11:722924:35,"[{""owner_id"": 41, ""share"": 1.0}]"
1809,"к. Анапа, пр. Мелиоративный, д. 7/6 к. 24, 731802",Дом,39.3,4,21,1989,13:95:729238:105,"[{""owner_id"": 171, ""share"": 1.0}]"
1810,"г. Кулунда, бул. Октябрьский, д. 2/2, 943370",Дом,160.2,4,4,1952,28:52:944566:303,"[{""owner_id"": 52, ""share"": 0.9}, {""owner_id"": 43, ""share"": 0.1}]"
1811,"к. Самара, ул. Мира, д. 4/6 стр. 1, 935311",Коммерческое,51.9,1,13,1997,39:50:957287:942,"[{""owner_id"": 228, ""share"": 0.14}, {""owner_id"": 200, ""share"": 0.86}]"
1812,"клх Муравленко, наб. Павлова, д. 8/4 стр. 137, 174931",Квартира,98.8,3,19,1995,17:11:265579:881,"[{""owner_id"": 43, ""share"": 0.81}, {""owner_id"": 91, ""share"": 0.09}, {""owner_id"": 1, ""share"": 0.1}]"
1813,"с. Армавир, алл. Лесная, д. 81 к. 47, 970101",Квартира,77.5,3,7,1973,54:93:819727:703,"[{""owner_id"": 26, ""share"": 1.0}]"
1814,"с. Енисейск, ш. Авиационное, д. 14, 613865",Коммерческое,180.3,3,2,2006,46:15:975302:505,"[{""owner_id"": 226, ""share"": 1.0}]"
1815,"с. Белорецк, бул. Комарова, д. 643, 471180",Коммерческое,54.4,2,15,2020,16:55:842703:761,"[{""owner_id"": 227, ""share"": 1.0}]"
1816,"к. Беломорск, наб. Харьковская, д. 619, 027693",Коммерческое,25.0,2,22,1958,16:11:511744:295,"[{""owner_id"": 188, ""share"": 1.0}]"
1817,"с. Шереметьево, пр. Клубный, д. 5 к. 7, 575042",Квартира,20.5,3,5,1954,37:64:147822:519,"[{""owner_id"": 111, ""share"": 0.26}, {""owner_id"": 156, ""share"": 0.58}, {""owner_id"": 7, ""share"": 0.16}]"
1818,"с. Кудымкар, пр. Механический, д. 2/8, 418277",Квартира,33.0,3,21,1962,38:93:453171:902,"[{""owner_id"": 146, ""share"": 1.0}]"
1819,"к. Учалы, ш. Фестивальное, д. 1/6 стр. 819, 570826",Коммерческое,84.7,2,12,2022,53:28:147924:371,"[{""owner_id"": 90, ""share"": 1.0}]"
1820,"ст. Мурманск, наб. Поперечная, д. 2, 429426",Квартира,93.4,4,19,2023,11:92:120155:408,"[{""owner_id"": 18, ""share"": 1.0}]"
1821,"д. Углич, бул. Новоселов, д. 215, 786268",Квартира,33.3,4,23,2006,71:43:146230:797,"[{""owner_id"": 281, ""share"": 1.0}]"
1822,"г. Магадан, наб. Светлая, д. 9/2, 207681",Дом,110.2,2,23,1977,94:34:697977:869,"[{""owner_id"": 124, ""share"": 1.0}]"
1823,"г. Рубцовск, ул. Кузнецкая, д. 66 стр. 3/4, 661054",Коммерческое,193.4,3,8,1952,10:60:614616:470,"[{""owner_id"": 298, ""share"": 1.0}]"
1824,"ст. Великий Устюг, ул. Кооперативная, д. 7/1 к. 275, 077842",Дом,79.1,2,6,1994,11:19:617189:218,"[{""owner_id"": 81, ""share"": 1.0}]"
1825,"к. Середниково, ул. Панфилова, д. 8/1 к. 7/8, 192283",Квартира,102.7,3,6,2024,17:90:295842:678,"[{""owner_id"": 161, ""share"": 0.82}, {""owner_id"": 131, ""share"": 0.1}, {""owner_id"": 67, ""share"": 0.08}]"
1826,"к. Карачаевск, бул. Короткий, д. 852, 597833",Квартира,22.7,1,19,1955,92:63:979682:694,"[{""owner_id"": 77, ""share"": 0.35}, {""owner_id"": 113, ""share"": 0.49}, {""owner_id"": 114, ""share"": 0.16}]"
1827,"к. Белореченск, бул. Кузнечный, д. 60 стр. 5, 698801",Квартира,134.7,5,18,2002,75:42:354778:15,"[{""owner_id"": 126, ""share"": 1.0}]"
1828,"к. Пинега, ул. Полтавская, д. 2/1, 257016",Квартира,89.1,4,8,1967,88:10:395268:918,"[{""owner_id"": 60, ""share"": 1.0}]"
1829,"клх Пермь, алл. Л.Толстого, д. 635 стр. 2, 167616",Дом,155.8,5,18,2019,67:51:998849:580,"[{""owner_id"": 234, ""share"": 1.0}]"
1830,"д. Плес, пер. М.Горького, д. 16 к. 45, 873209",Коммерческое,158.8,3,6,2000,15:39:984121:247,"[{""owner_id"": 45, ""share"": 0.57}, {""owner_id"": 88, ""share"": 0.43}]"
1831,"к. Кыштым, ул. Южная, д. 5/1 к. 9/8, 871834",Квартира,179.3,2,15,1997,55:76:295599:80,"[{""owner_id"": 92, ""share"": 1.0}]"
1832,"г. Адлер, пр. Энергетиков, д. 9 к. 4, 004603",Квартира,145.1,2,1,2006,24:21:940069:353,"[{""owner_id"": 238, ""share"": 1.0}]"
1833,"г. Тында, бул. Минина, д. 464 стр. 6/1, 479058",Квартира,97.7,2,4,1971,18:55:649907:805,"[{""owner_id"": 116, ""share"": 0.1}, {""owner_id"": 282, ""share"": 0.9}]"
1834,"к. Советский, алл. Восьмого Марта, д. 727, 513005",Дом,150.1,3,19,1962,65:23:910342:115,"[{""owner_id"": 294, ""share"": 1.0}]"
1835,"д. Усинск, пр. Урицкого, д. 8 к. 98, 842740",Коммерческое,86.9,5,18,1960,85:50:696613:768,"[{""owner_id"": 109, ""share"": 1.0}]"
1836,"д. Забайкальск, наб. Центральная, д. 3/6 стр. 4, 052851",Квартира,146.7,1,13,2021,76:15:843261:52,"[{""owner_id"": 241, ""share"": 1.0}]"
1837,"г. Гдов, наб. Депутатская, д. 8, 178875",Коммерческое,128.7,2,3,2020,58:87:262081:521,"[{""owner_id"": 174, ""share"": 0.48}, {""owner_id"": 122, ""share"": 0.52}]"
